id,Area,StreetName,DateTime,TotalVehiclesParked,TotalParkingSpace,Occupancy,dayOfWeek
7523,Pike-Pine,MINOR AVE BETWEEN PIKE ST AND PINE ST,2016-05-17 19:00:00,10,15,0.6667,Tuesday
7524,Pike-Pine,11TH AVE BETWEEN E PIKE ST AND E PINE ST,2018-10-05 22:00:00,9,13,0.6923,Friday
7525,Pike-Pine,E PINE ST BETWEEN BROADWAY AND NAGLE PL,2016-05-17 08:00:00,10,15,0.6667,Tuesday
7526,Pike-Pine,E PIKE ST BETWEEN 12TH AVE AND 13TH AVE,2014-04-24 22:00:00,5,11,0.4545,Thursday
7527,Pike-Pine,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,2016-05-17 15:00:00,10,15,0.6667,Tuesday
7528,Pike-Pine,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,2016-05-17 21:00:00,10,15,0.6667,Tuesday
7529,Pike-Pine,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,2015-04-16 00:00:00,5,11,0.4545,Thursday
7530,Pike-Pine,11TH AVE BETWEEN E MADISON ST AND E UNION ST,2017-11-05 11:00:00,10,15,0.6667,Sunday
7531,Pike-Pine,MELROSE AVE BETWEEN PIKE ST AND PINE ST,2016-05-17 09:00:00,10,15,0.6667,Tuesday
7532,Pike-Pine,E MADISON ST BETWEEN BROADWAY CT AND 10TH AVE,2016-05-17 16:00:00,10,15,0.6667,Tuesday
7533,Pike-Pine,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,2016-05-17 22:00:00,10,15,0.6667,Tuesday
7534,Pike-Pine,PINE ST BETWEEN MINOR AVE AND MELROSE AVE,2016-05-17 22:00:00,10,15,0.6667,Tuesday
7535,Pike-Pine,10TH AVE BETWEEN E PIKE ST AND E PINE ST,2015-04-16 16:00:00,20,27,0.7407,Thursday
7536,Pike-Pine,BELMONT AVE BETWEEN E UNION ST AND E PIKE ST,2014-04-24 01:00:00,10,15,0.6667,Thursday
7537,Pike-Pine,E PIKE ST BETWEEN BROADWAY AND 10TH AVE,2017-05-11 17:00:00,5,11,0.4545,Thursday
7538,Pike-Pine,E PIKE ST BETWEEN BROADWAY AND 10TH AVE,2016-05-17 11:00:00,10,15,0.6667,Tuesday
7539,Pike-Pine,E UNION ST BETWEEN BROADWAY AND BROADWAY CT,2016-05-17 17:00:00,10,15,0.6667,Tuesday
7540,Pike-Pine,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,2018-10-05 12:00:00,5,10,0.5,Friday
7541,Pike-Pine,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,2015-04-16 23:00:00,5,11,0.4545,Thursday
7542,Pike-Pine,BELMONT AVE BETWEEN E UNION ST AND E PIKE ST,2014-04-24 13:00:00,10,15,0.6667,Thursday
7543,Pike-Pine,BELMONT AVE BETWEEN E UNION ST AND E PIKE ST,2017-05-11 21:00:00,12,16,0.75,Thursday
7544,Pike-Pine,E UNION ST BETWEEN 11TH AVE AND 12TH AVE,2016-05-17 12:00:00,10,15,0.6667,Tuesday
7545,Pike-Pine,PINE ST BETWEEN MINOR AVE AND MELROSE AVE,2016-05-17 18:00:00,10,15,0.6667,Tuesday
7546,Pike-Pine,13TH AVE BETWEEN E PIKE ST AND E PINE ST,2018-10-05 18:00:00,5,10,0.5,Friday
7547,Pike-Pine,E PINE ST BETWEEN BROADWAY AND NAGLE PL,2016-05-17 00:00:00,10,15,0.6667,Tuesday
7548,Pike-Pine,10TH AVE BETWEEN E UNION ST AND E PIKE ST,2014-04-24 18:00:00,15,20,0.75,Thursday
7549,Pike-Pine,BELMONT AVE BETWEEN E PIKE ST AND E PINE ST,2016-05-17 14:00:00,10,15,0.6667,Tuesday
7550,Pike-Pine,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,2016-05-17 20:00:00,10,15,0.6667,Tuesday
7551,Pike-Pine,13TH AVE BETWEEN E PIKE ST AND E PINE ST,2018-10-05 23:00:00,5,10,0.5,Friday
7552,Pike-Pine,HARVARD AVE BETWEEN E PIKE ST AND E PINE ST,2016-05-17 08:00:00,5,11,0.4545,Tuesday
7553,Pike-Pine,E PIKE ST BETWEEN BELMONT AVE AND BOYLSTON AVE,2016-05-17 15:00:00,10,15,0.6667,Tuesday
7554,Pike-Pine,E PIKE ST BETWEEN MELROSE AVE AND BELLEVUE AVE,2016-05-17 21:00:00,10,15,0.6667,Tuesday
7555,Pike-Pine,E PIKE ST BETWEEN 12TH AVE AND 13TH AVE,2015-04-16 09:00:00,5,11,0.4545,Thursday
7556,Pike-Pine,10TH AVE BETWEEN E PIKE ST AND E PINE ST,2017-05-11 13:00:00,20,27,0.7407,Thursday
7557,Pike-Pine,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,2016-05-17 10:00:00,10,15,0.6667,Tuesday
7558,Pike-Pine,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,2016-05-17 16:00:00,10,15,0.6667,Tuesday
7559,Pike-Pine,MELROSE AVE BETWEEN PIKE ST AND PINE ST,2016-05-17 16:00:00,10,15,0.6667,Tuesday
7560,Pike-Pine,BOYLSTON AVE BETWEEN E UNION ST AND E PIKE ST,2016-05-17 23:00:00,10,15,0.6667,Tuesday
7561,Pike-Pine,11TH AVE BETWEEN E PIKE ST AND E PINE ST,2015-04-16 17:00:00,25,29,0.8621,Thursday
7562,Pike-Pine,E PIKE ST BETWEEN HARVARD AVE AND BROADWAY,2014-04-24 08:00:00,5,10,0.5,Thursday
7563,Pike-Pine,E PIKE ST BETWEEN 12TH AVE AND 13TH AVE,2017-05-11 18:00:00,8,12,0.6667,Thursday
7564,Pike-Pine,HARVARD AVE BETWEEN E PIKE ST AND E PINE ST,2016-05-17 11:00:00,5,11,0.4545,Tuesday
7565,Pike-Pine,11TH AVE BETWEEN E PIKE ST AND E PINE ST,2016-05-17 18:00:00,25,29,0.8621,Tuesday
7566,Pike-Pine,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,2018-10-05 13:00:00,5,11,0.4545,Friday
7567,Pike-Pine,BELMONT AVE BETWEEN E UNION ST AND E PIKE ST,2014-04-24 14:00:00,10,15,0.6667,Thursday
7568,Pike-Pine,BELMONT AVE BETWEEN E PIKE ST AND E PINE ST,2017-05-11 22:00:00,5,11,0.4545,Thursday
7569,Pike-Pine,10TH AVE BETWEEN E SENECA ST AND E UNION ST,2016-05-17 13:00:00,12,16,0.75,Tuesday
7570,Pike-Pine,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,2016-05-17 19:00:00,10,15,0.6667,Tuesday
7571,Pike-Pine,11TH AVE BETWEEN E PIKE ST AND E PINE ST,2018-10-05 19:00:00,9,13,0.6923,Friday
7572,Pike-Pine,PINE ST BETWEEN MINOR AVE AND MELROSE AVE,2016-05-17 00:00:00,10,15,0.6667,Tuesday
7573,Pike-Pine,10TH AVE BETWEEN E UNION ST AND E PIKE ST,2014-04-24 19:00:00,15,20,0.75,Thursday
7574,Pike-Pine,E PIKE ST BETWEEN MELROSE AVE AND BELLEVUE AVE,2016-05-17 14:00:00,10,15,0.6667,Tuesday
7575,Pike-Pine,E PIKE ST BETWEEN MELROSE AVE AND BELLEVUE AVE,2016-05-17 20:00:00,10,15,0.6667,Tuesday
7576,Pike-Pine,BROADWAY BETWEEN E PIKE ST AND E PINE ST,2017-11-05 08:00:00,10,15,0.6667,Sunday
7577,Pike-Pine,11TH AVE BETWEEN E UNION ST AND E PIKE ST,2016-05-17 09:00:00,10,15,0.6667,Tuesday
7578,Pike-Pine,E PINE ST BETWEEN NAGLE PL AND 10TH AVE,2016-05-17 15:00:00,10,15,0.6667,Tuesday
7579,Pike-Pine,E UNION ST BETWEEN BELMONT AVE AND BOYLSTON AVE,2016-05-17 21:00:00,10,15,0.6667,Tuesday
7580,Pike-Pine,13TH AVE BETWEEN E PIKE ST AND E PINE ST,2015-04-16 11:00:00,8,12,0.6667,Thursday
7581,Pike-Pine,11TH AVE BETWEEN E UNION ST AND E PIKE ST,2017-05-11 14:00:00,10,15,0.6667,Thursday
7582,Pike-Pine,E PIKE ST BETWEEN BELMONT AVE AND BOYLSTON AVE,2016-05-17 10:00:00,10,15,0.6667,Tuesday
7583,Pike-Pine,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,2016-05-17 17:00:00,10,15,0.6667,Tuesday
7584,Pike-Pine,E UNION ST BETWEEN BROADWAY AND BROADWAY CT,2018-10-05 08:00:00,10,15,0.6667,Friday
7585,Pike-Pine,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,2016-05-17 23:00:00,10,15,0.6667,Tuesday
7586,Pike-Pine,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,2015-04-16 18:00:00,5,11,0.4545,Thursday
7587,Pike-Pine,E UNION ST BETWEEN 10TH AVE AND 11TH AVE,2014-04-24 09:00:00,5,11,0.4545,Thursday
7588,Pike-Pine,11TH AVE BETWEEN E MADISON ST AND E UNION ST,2017-05-11 19:00:00,10,15,0.6667,Thursday
7589,Pike-Pine,11TH AVE BETWEEN E UNION ST AND E PIKE ST,2016-05-17 12:00:00,10,15,0.6667,Tuesday
7590,Pike-Pine,BROADWAY BETWEEN E UNION ST AND E PIKE ST,2016-05-17 18:00:00,10,15,0.6667,Tuesday
7591,Pike-Pine,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,2018-10-05 15:00:00,5,10,0.5,Friday
7592,Pike-Pine,13TH AVE BETWEEN E PIKE ST AND E PINE ST,2014-04-24 15:00:00,8,12,0.6667,Thursday
7593,Pike-Pine,BROADWAY BETWEEN E PIKE ST AND E PINE ST,2017-05-11 23:00:00,10,15,0.6667,Thursday
7594,Pike-Pine,BOYLSTON AVE BETWEEN E UNION ST AND E PIKE ST,2016-05-17 13:00:00,10,15,0.6667,Tuesday
7595,Pike-Pine,E PIKE ST BETWEEN HARVARD AVE AND BROADWAY,2016-05-17 19:00:00,10,15,0.6667,Tuesday
7596,Pike-Pine,BELMONT AVE BETWEEN E PIKE ST AND E PINE ST,2018-10-05 20:00:00,8,12,0.6667,Friday
7597,Pike-Pine,BOYLSTON AVE BETWEEN E UNION ST AND E PIKE ST,2016-05-17 08:00:00,10,15,0.6667,Tuesday
7598,Pike-Pine,10TH AVE BETWEEN E UNION ST AND E PIKE ST,2014-04-24 21:00:00,15,20,0.75,Thursday
7599,Pike-Pine,MELROSE AVE BETWEEN PIKE ST AND PINE ST,2016-05-17 14:00:00,10,15,0.6667,Tuesday
7600,Pike-Pine,E UNION ST BETWEEN BELMONT AVE AND BOYLSTON AVE,2016-05-17 20:00:00,10,15,0.6667,Tuesday
7601,Pike-Pine,E UNION ST BETWEEN BROADWAY CT AND 10TH AVE,2017-11-05 08:00:00,10,15,0.6667,Sunday
7602,Pike-Pine,BROADWAY BETWEEN E UNION ST AND E PIKE ST,2016-05-17 09:00:00,10,15,0.6667,Tuesday
7603,Pike-Pine,10TH AVE BETWEEN E PIKE ST AND E PINE ST,2016-05-17 16:00:00,20,27,0.7407,Tuesday
7604,Pike-Pine,12TH AVE BETWEEN E PIKE ST AND E PINE ST,2016-05-17 22:00:00,10,15,0.6667,Tuesday
7605,Pike-Pine,E PIKE ST BETWEEN BROADWAY AND 10TH AVE,2015-04-16 12:00:00,5,11,0.4545,Thursday
7606,Pike-Pine,E UNION ST BETWEEN BROADWAY CT AND 10TH AVE,2017-05-11 15:00:00,10,15,0.6667,Thursday
7607,Pike-Pine,E PINE ST BETWEEN MELROSE AVE AND BELLEVUE AVE,2016-05-17 10:00:00,10,15,0.6667,Tuesday
7608,Pike-Pine,10TH AVE BETWEEN E SENECA ST AND E UNION ST,2015-04-16 14:00:00,10,14,0.7143,Thursday
7609,Pike-Pine,E UNION ST BETWEEN BROADWAY CT AND 10TH AVE,2017-05-11 16:00:00,10,15,0.6667,Thursday
7610,Pike-Pine,10TH AVE BETWEEN E SENECA ST AND E UNION ST,2016-05-17 11:00:00,12,16,0.75,Tuesday
7611,Pike-Pine,E PIKE ST BETWEEN 10TH AVE AND 11TH AVE,2016-05-17 17:00:00,10,15,0.6667,Tuesday
7612,Pike-Pine,E PIKE ST BETWEEN BOYLSTON AVE AND HARVARD AVE,2018-10-05 09:00:00,5,10,0.5,Friday
7613,Pike-Pine,MINOR AVE BETWEEN PIKE ST AND PINE ST,2016-05-17 23:00:00,10,15,0.6667,Tuesday
7614,Pike-Pine,11TH AVE BETWEEN E PIKE ST AND E PINE ST,2015-04-16 20:00:00,25,29,0.8621,Thursday
7615,Pike-Pine,11TH AVE BETWEEN E PIKE ST AND E PINE ST,2014-04-24 11:00:00,25,29,0.8621,Thursday
7616,Pike-Pine,14TH AVE BETWEEN E PIKE ST AND E PINE ST,2017-05-11 20:00:00,8,12,0.6667,Thursday
7617,Pike-Pine,BROADWAY BETWEEN E UNION ST AND E PIKE ST,2016-05-17 12:00:00,10,15,0.6667,Tuesday
7618,Pike-Pine,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,2016-05-17 18:00:00,10,15,0.6667,Tuesday
7619,Pike-Pine,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,2018-10-05 16:00:00,5,10,0.5,Friday
7620,Pike-Pine,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,2016-05-17 00:00:00,10,15,0.6667,Tuesday
7621,Pike-Pine,BELMONT AVE BETWEEN E UNION ST AND E PIKE ST,2014-04-24 16:00:00,10,15,0.6667,Thursday
7622,Pike-Pine,E PINE ST BETWEEN BROADWAY AND NAGLE PL,2016-05-17 13:00:00,10,15,0.6667,Tuesday
7623,Pike-Pine,E UNION ST BETWEEN 11TH AVE AND 12TH AVE,2016-05-17 19:00:00,10,15,0.6667,Tuesday
7624,Pike-Pine,E PIKE ST BETWEEN BOYLSTON AVE AND HARVARD AVE,2018-10-05 21:00:00,8,12,0.6667,Friday
7625,Pike-Pine,E PIKE ST BETWEEN BROADWAY AND 10TH AVE,2016-05-17 08:00:00,10,15,0.6667,Tuesday
7626,Pike-Pine,11TH AVE BETWEEN E PIKE ST AND E PINE ST,2014-04-24 22:00:00,25,29,0.8621,Thursday
7627,Pike-Pine,11TH AVE BETWEEN E PIKE ST AND E PINE ST,2016-05-17 15:00:00,25,29,0.8621,Tuesday
7628,Pike-Pine,11TH AVE BETWEEN E PIKE ST AND E PINE ST,2016-05-17 21:00:00,25,29,0.8621,Tuesday
7629,Pike-Pine,11TH AVE BETWEEN E PIKE ST AND E PINE ST,2015-04-16 00:00:00,25,29,0.8621,Thursday
7630,Pike-Pine,11TH AVE BETWEEN E MADISON ST AND E UNION ST,2017-11-05 10:00:00,10,15,0.6667,Sunday
7631,Pike-Pine,E UNION ST BETWEEN 11TH AVE AND 12TH AVE,2016-05-17 09:00:00,10,15,0.6667,Tuesday
7632,Pike-Pine,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,2016-05-17 16:00:00,10,15,0.6667,Tuesday
7633,Pike-Pine,E PIKE ST BETWEEN BROADWAY AND 10TH AVE,2016-05-17 22:00:00,10,15,0.6667,Tuesday
7634,Pike-Pine,E PINE ST BETWEEN NAGLE PL AND 10TH AVE,2016-05-17 22:00:00,10,15,0.6667,Tuesday
7635,Pike-Pine,13TH AVE BETWEEN E PIKE ST AND E PINE ST,2015-04-16 15:00:00,8,12,0.6667,Thursday
7636,Pike-Pine,E PIKE ST BETWEEN 10TH AVE AND 11TH AVE,2014-04-24 00:00:00,5,10,0.5,Thursday
7637,Pike-Pine,E MADISON ST BETWEEN 13TH AVE AND 14TH AVE,2017-05-11 17:00:00,10,15,0.6667,Thursday
7638,Pike-Pine,BROADWAY BETWEEN E PIKE ST AND E PINE ST,2016-05-17 11:00:00,10,15,0.6667,Tuesday
7639,Pike-Pine,E PINE ST BETWEEN BROADWAY AND NAGLE PL,2016-05-17 17:00:00,10,15,0.6667,Tuesday
7640,Pike-Pine,BELMONT AVE BETWEEN E PIKE ST AND E PINE ST,2018-10-05 11:00:00,5,11,0.4545,Friday
7641,Pike-Pine,13TH AVE BETWEEN E PIKE ST AND E PINE ST,2015-04-16 22:00:00,8,12,0.6667,Thursday
7642,Pike-Pine,E UNION ST BETWEEN 10TH AVE AND 11TH AVE,2014-04-24 12:00:00,5,11,0.4545,Thursday
7643,Pike-Pine,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,2017-05-11 20:00:00,5,11,0.4545,Thursday
7644,Pike-Pine,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,2016-05-17 12:00:00,10,15,0.6667,Tuesday
7645,Pike-Pine,E UNION ST BETWEEN BROADWAY AND BROADWAY CT,2016-05-17 18:00:00,10,15,0.6667,Tuesday
7646,Pike-Pine,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,2018-10-05 17:00:00,5,11,0.4545,Friday
7647,Pike-Pine,E PIKE ST BETWEEN HARVARD AVE AND BROADWAY,2016-05-17 00:00:00,10,15,0.6667,Tuesday
7648,Pike-Pine,13TH AVE BETWEEN E PIKE ST AND E PINE ST,2014-04-24 17:00:00,8,12,0.6667,Thursday
7649,Pike-Pine,10TH AVE BETWEEN E PIKE ST AND E PINE ST,2016-05-17 14:00:00,20,27,0.7407,Tuesday
7650,Pike-Pine,10TH AVE BETWEEN E UNION ST AND E PIKE ST,2016-05-17 20:00:00,10,15,0.6667,Tuesday
7651,Pike-Pine,E PIKE ST BETWEEN 12TH AVE AND 13TH AVE,2018-10-05 22:00:00,8,12,0.6667,Friday
7652,Pike-Pine,E UNION ST BETWEEN 11TH AVE AND 12TH AVE,2016-05-17 08:00:00,10,15,0.6667,Tuesday
7653,Pike-Pine,11TH AVE BETWEEN E PIKE ST AND E PINE ST,2014-04-24 23:00:00,25,29,0.8621,Thursday
7654,Pike-Pine,BROADWAY BETWEEN E UNION ST AND E PIKE ST,2016-05-17 15:00:00,10,15,0.6667,Tuesday
7655,Pike-Pine,BROADWAY BETWEEN E UNION ST AND E PIKE ST,2016-05-17 21:00:00,10,15,0.6667,Tuesday
7656,Pike-Pine,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,2015-04-16 08:00:00,5,10,0.5,Thursday
7657,Pike-Pine,10TH AVE BETWEEN E PIKE ST AND E PINE ST,2017-11-05 12:00:00,20,27,0.7407,Sunday
7658,Pike-Pine,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,2016-05-17 09:00:00,10,15,0.6667,Tuesday
7659,Pike-Pine,E PIKE ST BETWEEN BOYLSTON AVE AND HARVARD AVE,2016-05-17 16:00:00,5,10,0.5,Tuesday
7660,Pike-Pine,10TH AVE BETWEEN E UNION ST AND E PIKE ST,2016-05-17 23:00:00,10,15,0.6667,Tuesday
7661,Pike-Pine,13TH AVE BETWEEN E PIKE ST AND E PINE ST,2015-04-16 16:00:00,8,12,0.6667,Thursday
7662,Pike-Pine,10TH AVE BETWEEN E UNION ST AND E PIKE ST,2014-04-24 02:00:00,15,20,0.75,Thursday
7663,Pike-Pine,11TH AVE BETWEEN E MADISON ST AND E UNION ST,2017-05-11 18:00:00,10,15,0.6667,Thursday
7664,Pike-Pine,E PINE ST BETWEEN BROADWAY AND NAGLE PL,2016-05-17 11:00:00,10,15,0.6667,Tuesday
7665,Pike-Pine,PINE ST BETWEEN MINOR AVE AND MELROSE AVE,2016-05-17 17:00:00,10,15,0.6667,Tuesday
7666,Pike-Pine,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,2018-10-05 12:00:00,5,11,0.4545,Friday
7667,Pike-Pine,SUMMIT AVE BETWEEN E UNION ST AND E PIKE ST,2014-04-24 13:00:00,15,17,0.8824,Thursday
7668,Pike-Pine,E PIKE ST BETWEEN BROADWAY AND 10TH AVE,2017-05-11 21:00:00,5,11,0.4545,Thursday
7669,Pike-Pine,MINOR AVE BETWEEN PIKE ST AND PINE ST,2016-05-17 12:00:00,10,15,0.6667,Tuesday
7670,Pike-Pine,11TH AVE BETWEEN E PIKE ST AND E PINE ST,2016-05-17 19:00:00,25,29,0.8621,Tuesday
7671,Pike-Pine,E PIKE ST BETWEEN 12TH AVE AND 13TH AVE,2018-10-05 18:00:00,8,12,0.6667,Friday
7672,Pike-Pine,E UNION ST BETWEEN BELMONT AVE AND BOYLSTON AVE,2016-05-17 00:00:00,10,15,0.6667,Tuesday
7673,Pike-Pine,E PIKE ST BETWEEN BROADWAY AND 10TH AVE,2014-04-24 18:00:00,5,11,0.4545,Thursday
7674,Pike-Pine,BROADWAY BETWEEN E PIKE ST AND E PINE ST,2016-05-17 14:00:00,5,10,0.5,Tuesday
7675,Pike-Pine,BROADWAY BETWEEN E UNION ST AND E PIKE ST,2016-05-17 20:00:00,10,15,0.6667,Tuesday
7676,Pike-Pine,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,2018-10-05 23:00:00,5,11,0.4545,Friday
7677,Pike-Pine,PINE ST BETWEEN MINOR AVE AND MELROSE AVE,2016-05-17 08:00:00,10,15,0.6667,Tuesday
7678,Pike-Pine,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,2016-05-17 15:00:00,10,15,0.6667,Tuesday
7679,Pike-Pine,E PINE ST BETWEEN BROADWAY AND NAGLE PL,2016-05-17 21:00:00,10,15,0.6667,Tuesday
7680,Pike-Pine,E PIKE ST BETWEEN 12TH AVE AND 13TH AVE,2015-04-16 10:00:00,5,11,0.4545,Thursday
7681,Pike-Pine,BROADWAY BETWEEN E PIKE ST AND E PINE ST,2017-05-11 13:00:00,10,15,0.6667,Thursday
7682,Pike-Pine,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,2016-05-17 10:00:00,10,15,0.6667,Tuesday
7683,Pike-Pine,E PINE ST BETWEEN MELROSE AVE AND BELLEVUE AVE,2016-05-17 16:00:00,10,15,0.6667,Tuesday
7684,Pike-Pine,10TH AVE BETWEEN E PIKE ST AND E PINE ST,2016-05-17 17:00:00,20,27,0.7407,Tuesday
7685,Pike-Pine,BROADWAY CT BETWEEN E MADISON ST AND E SENECA ST,2018-10-05 08:00:00,10,15,0.6667,Friday
7686,Pike-Pine,E PIKE ST BETWEEN BELMONT AVE AND BOYLSTON AVE,2016-05-17 23:00:00,10,15,0.6667,Tuesday
7687,Pike-Pine,10TH AVE BETWEEN E PIKE ST AND E PINE ST,2015-04-16 18:00:00,9,13,0.6923,Thursday
7688,Pike-Pine,11TH AVE BETWEEN E PIKE ST AND E PINE ST,2014-04-24 09:00:00,25,29,0.8621,Thursday
7689,Pike-Pine,E PIKE ST BETWEEN HARVARD AVE AND BROADWAY,2017-05-11 18:00:00,5,10,0.5,Thursday
7690,Pike-Pine,PINE ST BETWEEN MINOR AVE AND MELROSE AVE,2016-05-17 11:00:00,10,15,0.6667,Tuesday
7691,Pike-Pine,12TH AVE BETWEEN E PIKE ST AND E PINE ST,2016-05-17 18:00:00,10,15,0.6667,Tuesday
7692,Pike-Pine,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,2018-10-05 14:00:00,5,11,0.4545,Friday
7693,Pike-Pine,E UNION ST BETWEEN 10TH AVE AND 11TH AVE,2014-04-24 14:00:00,5,11,0.4545,Thursday
7694,Pike-Pine,E PIKE ST BETWEEN 12TH AVE AND 13TH AVE,2017-05-11 22:00:00,5,10,0.5,Thursday
7695,Pike-Pine,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,2016-05-17 13:00:00,10,15,0.6667,Tuesday
7696,Pike-Pine,BROADWAY BETWEEN E UNION ST AND E PIKE ST,2016-05-17 19:00:00,10,15,0.6667,Tuesday
7697,Pike-Pine,E PIKE ST BETWEEN 13TH AVE AND 14TH AVE,2018-10-05 19:00:00,5,10,0.5,Friday
7698,Pike-Pine,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,2016-05-17 08:00:00,10,15,0.6667,Tuesday
7699,Pike-Pine,E PIKE ST BETWEEN 10TH AVE AND 11TH AVE,2014-04-24 19:00:00,5,10,0.5,Thursday
7700,Pike-Pine,E PINE ST BETWEEN BROADWAY AND NAGLE PL,2016-05-17 14:00:00,10,15,0.6667,Tuesday
7701,Pike-Pine,E PINE ST BETWEEN BROADWAY AND NAGLE PL,2016-05-17 20:00:00,10,15,0.6667,Tuesday
7702,Pike-Pine,E PIKE ST BETWEEN BROADWAY AND 10TH AVE,2017-11-05 08:00:00,5,11,0.4545,Sunday
7703,Pike-Pine,BELMONT AVE BETWEEN E PIKE ST AND E PINE ST,2016-05-17 09:00:00,10,15,0.6667,Tuesday
7704,Pike-Pine,MELROSE AVE BETWEEN PIKE ST AND PINE ST,2016-05-17 15:00:00,10,15,0.6667,Tuesday
7705,Pike-Pine,PINE ST BETWEEN MINOR AVE AND MELROSE AVE,2016-05-17 21:00:00,10,15,0.6667,Tuesday
7706,Pike-Pine,10TH AVE BETWEEN E SENECA ST AND E UNION ST,2015-04-16 12:00:00,10,14,0.7143,Thursday
7707,Pike-Pine,10TH AVE BETWEEN E PIKE ST AND E PINE ST,2017-05-11 15:00:00,20,27,0.7407,Thursday
7708,Pike-Pine,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,2016-05-17 10:00:00,10,15,0.6667,Tuesday
7709,Pike-Pine,E MADISON ST BETWEEN 13TH AVE AND 14TH AVE,2017-05-11 16:00:00,10,15,0.6667,Thursday
7710,Pike-Pine,MELROSE AVE BETWEEN PIKE ST AND PINE ST,2016-05-17 10:00:00,10,15,0.6667,Tuesday
7711,Pike-Pine,BROADWAY BETWEEN E PIKE ST AND E PINE ST,2016-05-17 17:00:00,10,15,0.6667,Tuesday
7712,Pike-Pine,HARVARD AVE BETWEEN E PIKE ST AND E PINE ST,2018-10-05 08:00:00,5,11,0.4545,Friday
7713,Pike-Pine,E PINE ST BETWEEN NAGLE PL AND 10TH AVE,2016-05-17 23:00:00,10,15,0.6667,Tuesday
7714,Pike-Pine,E PIKE ST BETWEEN 13TH AVE AND 14TH AVE,2015-04-16 19:00:00,5,10,0.5,Thursday
7715,Pike-Pine,13TH AVE BETWEEN E PIKE ST AND E PINE ST,2014-04-24 10:00:00,8,12,0.6667,Thursday
7716,Pike-Pine,BROADWAY BETWEEN E PIKE ST AND E PINE ST,2017-05-11 19:00:00,10,15,0.6667,Thursday
7717,Pike-Pine,BELMONT AVE BETWEEN E PIKE ST AND E PINE ST,2016-05-17 12:00:00,10,15,0.6667,Tuesday
7718,Pike-Pine,E PIKE ST BETWEEN 11TH AVE AND 12TH AVE,2016-05-17 18:00:00,10,15,0.6667,Tuesday
7719,Pike-Pine,E MADISON ST BETWEEN 13TH AVE AND 14TH AVE,2018-10-05 16:00:00,10,15,0.6667,Friday
7720,Pike-Pine,10TH AVE BETWEEN E UNION ST AND E PIKE ST,2016-05-17 00:00:00,10,15,0.6667,Tuesday
7721,Pike-Pine,E UNION ST BETWEEN 10TH AVE AND 11TH AVE,2014-04-24 15:00:00,5,11,0.4545,Thursday
7722,Pike-Pine,E UNION ST BETWEEN BROADWAY CT AND 10TH AVE,2017-05-11 23:00:00,10,15,0.6667,Thursday
7723,Pike-Pine,E PIKE ST BETWEEN BELMONT AVE AND BOYLSTON AVE,2016-05-17 13:00:00,10,15,0.6667,Tuesday
7724,Pike-Pine,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,2016-05-17 19:00:00,10,15,0.6667,Tuesday
7725,Pike-Pine,10TH AVE BETWEEN E SENECA ST AND E UNION ST,2018-10-05 21:00:00,15,17,0.8824,Friday
7726,Pike-Pine,BROADWAY CT BETWEEN E MADISON ST AND E SENECA ST,2016-05-17 08:00:00,10,15,0.6667,Tuesday
7727,Pike-Pine,BELMONT AVE BETWEEN E UNION ST AND E PIKE ST,2014-04-24 21:00:00,10,15,0.6667,Thursday
7728,Pike-Pine,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,2016-05-17 14:00:00,10,15,0.6667,Tuesday
